Open_time,Symbol,Open,High,Low,Close
1655856000000,XRPUSDT,0.32940000,0.32970000,0.31900000,0.32230000
1655942400000,XRPUSDT,0.32230000,0.33710000,0.32130000,0.33580000
1656028800000,XRPUSDT,0.33570000,0.38710000,0.33480000,0.36720000
1656115200000,XRPUSDT,0.36720000,0.37410000,0.35420000,0.36760000
1656201600000,XRPUSDT,0.36770000,0.37510000,0.35760000,0.35920000
1656288000000,XRPUSDT,0.35910000,0.36710000,0.34800000,0.35370000
1656374400000,XRPUSDT,0.35370000,0.35570000,0.33530000,0.33750000
1656460800000,XRPUSDT,0.33750000,0.34170000,0.32010000,0.32960000
1656547200000,XRPUSDT,0.32960000,0.33330000,0.30560000,0.33210000
1656633600000,XRPUSDT,0.33200000,0.33630000,0.31000000,0.31390000
1656720000000,XRPUSDT,0.31420000,0.31810000,0.30890000,0.31560000
1656806400000,XRPUSDT,0.31570000,0.32580000,0.30850000,0.32150000
1656892800000,XRPUSDT,0.32160000,0.33000000,0.31460000,0.32870000
1656979200000,XRPUSDT,0.32870000,0.33100000,0.31280000,0.32520000
1657065600000,XRPUSDT,0.32520000,0.33400000,0.32000000,0.33240000
1657152000000,XRPUSDT,0.33240000,0.34560000,0.32690000,0.34220000
1657238400000,XRPUSDT,0.34230000,0.35900000,0.33590000,0.34020000
1657324800000,XRPUSDT,0.34030000,0.34770000,0.33920000,0.34480000
1657411200000,XRPUSDT,0.34480000,0.34490000,0.31970000,0.32550000
1657497600000,XRPUSDT,0.32560000,0.32920000,0.31080000,0.31520000
1657584000000,XRPUSDT,0.31520000,0.31820000,0.30780000,0.31160000
1657670400000,XRPUSDT,0.31170000,0.32600000,0.30200000,0.32370000
1657756800000,XRPUSDT,0.32360000,0.33400000,0.31220000,0.33380000
1657843200000,XRPUSDT,0.33380000,0.34900000,0.32730000,0.33420000
1657929600000,XRPUSDT,0.33410000,0.35650000,0.33130000,0.35050000
1658016000000,XRPUSDT,0.35040000,0.36140000,0.34130000,0.34330000
1658102400000,XRPUSDT,0.34340000,0.37010000,0.34290000,0.36530000
1658188800000,XRPUSDT,0.36520000,0.37670000,0.35150000,0.37290000
1658275200000,XRPUSDT,0.37280000,0.38170000,0.35720000,0.36350000
1658361600000,XRPUSDT,0.36350000,0.36850000,0.34850000,0.36690000
1658448000000,XRPUSDT,0.36680000,0.37160000,0.35410000,0.35780000
1658534400000,XRPUSDT,0.35780000,0.36280000,0.34980000,0.35920000
1658620800000,XRPUSDT,0.35920000,0.36670000,0.35580000,0.35860000
1658707200000,XRPUSDT,0.35850000,0.36020000,0.33500000,0.33620000
1658793600000,XRPUSDT,0.33620000,0.33850000,0.32520000,0.33720000
1658880000000,XRPUSDT,0.33730000,0.35970000,0.33040000,0.35940000
1658966400000,XRPUSDT,0.35940000,0.37920000,0.34890000,0.37390000
1659052800000,XRPUSDT,0.37380000,0.37990000,0.35960000,0.36790000
1659139200000,XRPUSDT,0.36790000,0.40990000,0.36290000,0.38790000
1659225600000,XRPUSDT,0.38800000,0.39890000,0.37820000,0.37920000
1659312000000,XRPUSDT,0.37910000,0.38600000,0.37100000,0.37910000
1659398400000,XRPUSDT,0.37910000,0.39460000,0.36670000,0.37140000
1659484800000,XRPUSDT,0.37140000,0.37750000,0.36310000,0.36950000
1659571200000,XRPUSDT,0.36950000,0.37500000,0.36430000,0.37100000
1659657600000,XRPUSDT,0.37100000,0.37850000,0.36730000,0.37640000
1659744000000,XRPUSDT,0.37640000,0.37800000,0.37030000,0.37150000
1659830400000,XRPUSDT,0.37150000,0.37720000,0.36820000,0.37220000
1659916800000,XRPUSDT,0.37230000,0.38470000,0.37100000,0.37870000
1660003200000,XRPUSDT,0.37870000,0.38010000,0.36060000,0.36720000
1660089600000,XRPUSDT,0.36720000,0.38150000,0.35830000,0.38140000
1660176000000,XRPUSDT,0.38140000,0.38600000,0.37700000,0.38020000
1660262400000,XRPUSDT,0.38010000,0.38060000,0.36990000,0.37960000
1660348800000,XRPUSDT,0.37970000,0.38760000,0.37630000,0.37800000
1660435200000,XRPUSDT,0.37790000,0.39220000,0.37380000,0.37570000
1660521600000,XRPUSDT,0.37560000,0.38520000,0.36580000,0.37510000
1660608000000,XRPUSDT,0.37500000,0.37840000,0.36660000,0.37700000
1660694400000,XRPUSDT,0.37700000,0.39230000,0.36800000,0.37950000
1660780800000,XRPUSDT,0.37960000,0.38150000,0.36910000,0.37040000
1660867200000,XRPUSDT,0.37030000,0.37070000,0.33090000,0.33440000
1660953600000,XRPUSDT,0.33450000,0.34280000,0.33210000,0.33680000
1661040000000,XRPUSDT,0.33680000,0.34850000,0.33550000,0.34490000
1661126400000,XRPUSDT,0.34480000,0.34530000,0.33130000,0.34400000
1661212800000,XRPUSDT,0.34400000,0.34800000,0.33260000,0.34720000
1661299200000,XRPUSDT,0.34730000,0.35250000,0.33890000,0.34560000
1661385600000,XRPUSDT,0.34560000,0.35220000,0.34350000,0.34910000
1661472000000,XRPUSDT,0.34910000,0.37120000,0.33250000,0.33930000
1661558400000,XRPUSDT,0.33930000,0.34470000,0.32830000,0.33460000
1661644800000,XRPUSDT,0.33460000,0.33730000,0.32130000,0.32240000
1661731200000,XRPUSDT,0.32230000,0.33420000,0.31860000,0.33370000
1661817600000,XRPUSDT,0.33370000,0.33590000,0.32000000,0.32670000
1661904000000,XRPUSDT,0.32680000,0.33390000,0.32300000,0.32770000
1661990400000,XRPUSDT,0.32760000,0.33340000,0.32150000,0.33310000
1662076800000,XRPUSDT,0.33320000,0.33550000,0.32530000,0.33140000
1662163200000,XRPUSDT,0.33150000,0.33500000,0.32650000,0.32970000
1662249600000,XRPUSDT,0.32960000,0.33280000,0.32750000,0.33170000
1662336000000,XRPUSDT,0.33180000,0.33380000,0.32250000,0.33290000
1662422400000,XRPUSDT,0.33290000,0.34310000,0.31540000,0.32120000
1662508800000,XRPUSDT,0.32120000,0.33860000,0.31200000,0.33690000
1662595200000,XRPUSDT,0.33690000,0.34340000,0.32820000,0.33960000
1662681600000,XRPUSDT,0.33960000,0.35970000,0.33940000,0.35680000
1662768000000,XRPUSDT,0.35680000,0.36220000,0.35140000,0.35730000
1662854400000,XRPUSDT,0.35740000,0.36040000,0.34850000,0.35520000
1662940800000,XRPUSDT,0.35510000,0.36020000,0.34780000,0.35980000
1663027200000,XRPUSDT,0.35980000,0.36030000,0.33080000,0.33260000
1663113600000,XRPUSDT,0.33260000,0.34420000,0.33120000,0.34150000
1663200000000,XRPUSDT,0.34150000,0.34290000,0.32410000,0.32610000
1663286400000,XRPUSDT,0.32610000,0.35810000,0.32160000,0.35520000
1663372800000,XRPUSDT,0.35520000,0.38100000,0.34640000,0.37620000
1663459200000,XRPUSDT,0.37620000,0.39810000,0.35560000,0.35760000
1663545600000,XRPUSDT,0.35780000,0.39320000,0.34010000,0.38480000
1663632000000,XRPUSDT,0.38470000,0.42420000,0.37040000,0.41400000
1663718400000,XRPUSDT,0.41390000,0.43400000,0.38000000,0.39360000
1663804800000,XRPUSDT,0.39360000,0.50000000,0.39330000,0.48620000
1663891200000,XRPUSDT,0.48610000,0.55900000,0.45640000,0.50690000
1663977600000,XRPUSDT,0.50690000,0.51950000,0.47170000,0.48780000
1664064000000,XRPUSDT,0.48790000,0.52150000,0.47570000,0.49170000
1664150400000,XRPUSDT,0.49160000,0.50200000,0.45760000,0.46830000
1664236800000,XRPUSDT,0.46820000,0.48820000,0.43500000,0.44570000
1664323200000,XRPUSDT,0.44580000,0.45580000,0.41680000,0.44890000
1664409600000,XRPUSDT,0.44910000,0.51090000,0.42660000,0.48770000
1664496000000,XRPUSDT,0.48760000,0.49920000,0.46670000,0.47990000
1664582400000,XRPUSDT,0.47990000,0.48650000,0.46670000,0.47540000
1664668800000,XRPUSDT,0.47530000,0.47850000,0.44300000,0.44850000
1664755200000,XRPUSDT,0.44850000,0.46940000,0.43720000,0.46210000
1664841600000,XRPUSDT,0.46220000,0.48580000,0.45150000,0.47950000
1664928000000,XRPUSDT,0.47950000,0.50200000,0.47160000,0.48870000
1665014400000,XRPUSDT,0.48880000,0.50630000,0.48830000,0.49340000
1665100800000,XRPUSDT,0.49340000,0.53390000,0.48000000,0.51770000
1665187200000,XRPUSDT,0.51770000,0.52920000,0.51110000,0.51700000
1665273600000,XRPUSDT,0.51710000,0.54900000,0.50600000,0.53250000
1665360000000,XRPUSDT,0.53250000,0.53800000,0.49270000,0.49390000
1665446400000,XRPUSDT,0.49390000,0.50250000,0.47680000,0.48610000
1665532800000,XRPUSDT,0.48600000,0.49600000,0.48200000,0.48810000
1665619200000,XRPUSDT,0.48810000,0.48980000,0.44010000,0.47910000
1665705600000,XRPUSDT,0.47910000,0.51250000,0.47820000,0.48830000
1665792000000,XRPUSDT,0.48820000,0.49000000,0.47740000,0.48180000
1665878400000,XRPUSDT,0.48180000,0.48760000,0.46800000,0.47660000
1665964800000,XRPUSDT,0.47650000,0.48250000,0.46270000,0.48040000
1666051200000,XRPUSDT,0.48040000,0.48430000,0.45710000,0.46580000
1666137600000,XRPUSDT,0.46570000,0.46670000,0.44710000,0.45040000
1666224000000,XRPUSDT,0.45040000,0.46460000,0.42240000,0.44650000
1666310400000,XRPUSDT,0.44650000,0.46170000,0.43360000,0.46140000
1666396800000,XRPUSDT,0.46130000,0.47080000,0.45610000,0.46530000
1666483200000,XRPUSDT,0.46530000,0.47260000,0.45180000,0.46880000
1666569600000,XRPUSDT,0.46880000,0.47300000,0.44780000,0.45290000
1666656000000,XRPUSDT,0.45300000,0.47280000,0.44340000,0.46050000
1666742400000,XRPUSDT,0.46060000,0.47150000,0.45620000,0.46890000
1666828800000,XRPUSDT,0.46890000,0.48240000,0.45840000,0.46150000
1666915200000,XRPUSDT,0.46150000,0.47550000,0.45640000,0.47440000
1667001600000,XRPUSDT,0.47430000,0.48370000,0.46570000,0.47010000
1667088000000,XRPUSDT,0.47020000,0.47350000,0.45370000,0.45820000
1667174400000,XRPUSDT,0.45820000,0.46740000,0.44760000,0.46410000
1667260800000,XRPUSDT,0.46400000,0.46700000,0.45430000,0.46360000
1667347200000,XRPUSDT,0.46350000,0.46590000,0.44510000,0.44970000
1667433600000,XRPUSDT,0.44980000,0.45980000,0.44870000,0.45480000
1667520000000,XRPUSDT,0.45480000,0.50780000,0.45320000,0.50640000
1667606400000,XRPUSDT,0.50630000,0.51000000,0.48900000,0.49300000
1667692800000,XRPUSDT,0.49300000,0.49470000,0.46800000,0.47090000
1667779200000,XRPUSDT,0.47080000,0.48000000,0.45850000,0.46480000
1667865600000,XRPUSDT,0.46470000,0.46690000,0.33550000,0.40590000
1667952000000,XRPUSDT,0.40590000,0.41100000,0.31600000,0.33310000
1668038400000,XRPUSDT,0.33320000,0.40300000,0.33010000,0.39420000
1668124800000,XRPUSDT,0.39420000,0.39910000,0.36610000,0.38430000
1668211200000,XRPUSDT,0.38430000,0.38460000,0.35920000,0.36360000
1668297600000,XRPUSDT,0.36350000,0.36940000,0.33250000,0.34080000
1668384000000,XRPUSDT,0.34090000,0.37960000,0.32100000,0.37760000
1668470400000,XRPUSDT,0.37750000,0.39770000,0.36680000,0.38880000
1668556800000,XRPUSDT,0.38870000,0.39150000,0.36140000,0.37520000
1668643200000,XRPUSDT,0.37510000,0.38730000,0.36910000,0.38190000
1668729600000,XRPUSDT,0.38190000,0.38780000,0.37330000,0.38290000
1668816000000,XRPUSDT,0.38290000,0.38860000,0.37520000,0.38410000
1668902400000,XRPUSDT,0.38420000,0.39690000,0.35850000,0.36080000
1668988800000,XRPUSDT,0.36080000,0.36900000,0.34570000,0.36450000
1669075200000,XRPUSDT,0.36450000,0.37840000,0.35130000,0.37570000
1669161600000,XRPUSDT,0.37580000,0.38240000,0.36820000,0.38150000
1669248000000,XRPUSDT,0.38160000,0.40500000,0.37420000,0.40180000
1669334400000,XRPUSDT,0.40180000,0.41940000,0.38880000,0.40780000
1669420800000,XRPUSDT,0.40770000,0.41460000,0.39270000,0.39600000
1669507200000,XRPUSDT,0.39600000,0.40960000,0.39420000,0.39620000
1669593600000,XRPUSDT,0.39610000,0.39910000,0.37300000,0.38880000
1669680000000,XRPUSDT,0.38880000,0.40390000,0.38290000,0.39810000
1669766400000,XRPUSDT,0.39810000,0.41170000,0.39260000,0.40780000
1669852800000,XRPUSDT,0.40780000,0.40930000,0.39440000,0.39690000
1669939200000,XRPUSDT,0.39680000,0.39750000,0.38380000,0.39610000
1670025600000,XRPUSDT,0.39610000,0.39730000,0.38530000,0.38730000
1670112000000,XRPUSDT,0.38730000,0.39320000,0.38600000,0.38950000
1670198400000,XRPUSDT,0.38950000,0.39540000,0.38000000,0.38930000
1670284800000,XRPUSDT,0.38930000,0.39250000,0.38080000,0.39140000
1670371200000,XRPUSDT,0.39140000,0.39250000,0.37330000,0.38350000
1670457600000,XRPUSDT,0.38340000,0.39620000,0.38260000,0.39410000
1670544000000,XRPUSDT,0.39420000,0.39520000,0.38430000,0.38890000
1670630400000,XRPUSDT,0.38890000,0.38930000,0.38540000,0.38650000
1670716800000,XRPUSDT,0.38650000,0.38860000,0.37780000,0.38090000
1670803200000,XRPUSDT,0.38080000,0.38980000,0.37070000,0.38740000
1670889600000,XRPUSDT,0.38750000,0.39700000,0.37860000,0.39520000
1670976000000,XRPUSDT,0.39530000,0.39560000,0.37680000,0.38530000
1671062400000,XRPUSDT,0.38520000,0.38670000,0.37350000,0.37800000
1671148800000,XRPUSDT,0.37790000,0.37990000,0.34400000,0.35110000
1671235200000,XRPUSDT,0.35100000,0.35980000,0.34670000,0.35450000
1671321600000,XRPUSDT,0.35450000,0.35560000,0.34730000,0.34990000
1671408000000,XRPUSDT,0.34990000,0.35300000,0.33200000,0.33890000
1671494400000,XRPUSDT,0.33890000,0.35320000,0.33590000,0.34820000
1671580800000,XRPUSDT,0.34820000,0.35050000,0.33710000,0.34490000
1671667200000,XRPUSDT,0.34480000,0.35030000,0.34140000,0.34920000
1671753600000,XRPUSDT,0.34920000,0.35500000,0.34710000,0.35430000
1671840000000,XRPUSDT,0.35420000,0.35440000,0.35090000,0.35170000
1671926400000,XRPUSDT,0.35180000,0.35190000,0.34390000,0.34570000
1672012800000,XRPUSDT,0.34570000,0.37000000,0.34550000,0.36580000
1672099200000,XRPUSDT,0.36570000,0.37310000,0.35860000,0.36750000
1672185600000,XRPUSDT,0.36750000,0.36870000,0.35460000,0.35580000
1672272000000,XRPUSDT,0.35590000,0.35770000,0.33610000,0.34210000
1672358400000,XRPUSDT,0.34210000,0.34610000,0.33370000,0.34510000
1672444800000,XRPUSDT,0.34500000,0.34530000,0.33840000,0.33890000
1672531200000,XRPUSDT,0.33890000,0.34000000,0.33540000,0.33870000
1672617600000,XRPUSDT,0.33860000,0.35550000,0.30000000,0.34820000
1672704000000,XRPUSDT,0.34820000,0.35200000,0.33950000,0.34360000
1672790400000,XRPUSDT,0.34360000,0.36050000,0.33900000,0.34720000
1672876800000,XRPUSDT,0.34710000,0.34870000,0.33330000,0.33800000
1672963200000,XRPUSDT,0.33800000,0.34620000,0.33110000,0.34430000
1673049600000,XRPUSDT,0.34420000,0.34570000,0.34130000,0.34420000
1673136000000,XRPUSDT,0.34420000,0.34690000,0.33540000,0.34520000
1673222400000,XRPUSDT,0.34520000,0.35760000,0.34370000,0.34900000
1673308800000,XRPUSDT,0.34890000,0.35410000,0.34320000,0.35070000
1673395200000,XRPUSDT,0.35060000,0.37850000,0.34770000,0.37280000
1673481600000,XRPUSDT,0.37280000,0.38200000,0.36070000,0.37480000
1673568000000,XRPUSDT,0.37480000,0.38680000,0.36800000,0.38580000
1673654400000,XRPUSDT,0.38570000,0.40890000,0.37660000,0.39530000
1673740800000,XRPUSDT,0.39530000,0.39690000,0.37950000,0.38450000
1673827200000,XRPUSDT,0.38460000,0.40640000,0.37770000,0.38550000
1673913600000,XRPUSDT,0.38550000,0.39870000,0.37900000,0.38680000
1674000000000,XRPUSDT,0.38680000,0.39640000,0.36550000,0.37820000
1674086400000,XRPUSDT,0.37820000,0.39650000,0.37620000,0.39280000
1674172800000,XRPUSDT,0.39290000,0.41410000,0.38590000,0.41290000
1674259200000,XRPUSDT,0.41290000,0.41660000,0.39670000,0.40340000
1674345600000,XRPUSDT,0.40340000,0.41220000,0.39620000,0.40040000
1674432000000,XRPUSDT,0.40040000,0.43300000,0.39950000,0.42340000
1674518400000,XRPUSDT,0.42330000,0.43120000,0.40250000,0.40780000
1674604800000,XRPUSDT,0.40790000,0.42450000,0.39650000,0.41700000
1674691200000,XRPUSDT,0.41700000,0.41780000,0.40530000,0.40920000
1674777600000,XRPUSDT,0.40910000,0.41350000,0.39880000,0.41280000
1674864000000,XRPUSDT,0.41270000,0.41680000,0.40550000,0.40780000
1674950400000,XRPUSDT,0.40780000,0.41730000,0.40660000,0.41340000
1675036800000,XRPUSDT,0.41350000,0.42220000,0.38600000,0.39340000
1675123200000,XRPUSDT,0.39330000,0.41130000,0.38800000,0.40570000
1675209600000,XRPUSDT,0.40580000,0.41570000,0.39620000,0.41310000
1675296000000,XRPUSDT,0.41320000,0.41920000,0.40800000,0.40980000
1675382400000,XRPUSDT,0.40970000,0.41370000,0.40540000,0.41170000
1675468800000,XRPUSDT,0.41160000,0.42040000,0.40750000,0.41060000
1675555200000,XRPUSDT,0.41060000,0.41200000,0.39420000,0.39840000
1675641600000,XRPUSDT,0.39850000,0.40370000,0.39090000,0.39200000
1675728000000,XRPUSDT,0.39210000,0.40480000,0.39010000,0.40360000
1675814400000,XRPUSDT,0.40370000,0.40600000,0.39360000,0.39750000
1675900800000,XRPUSDT,0.39750000,0.40920000,0.37260000,0.38190000
1675987200000,XRPUSDT,0.38180000,0.38780000,0.37710000,0.38170000
1676073600000,XRPUSDT,0.38180000,0.38410000,0.37980000,0.38330000
1676160000000,XRPUSDT,0.38340000,0.38500000,0.37160000,0.37470000
1676246400000,XRPUSDT,0.37470000,0.37830000,0.36120000,0.37030000
1676332800000,XRPUSDT,0.37030000,0.38390000,0.36440000,0.38190000
1676419200000,XRPUSDT,0.38190000,0.40240000,0.37650000,0.40110000
1676505600000,XRPUSDT,0.40100000,0.40480000,0.38400000,0.38410000
1676592000000,XRPUSDT,0.38410000,0.40000000,0.38090000,0.39500000
1676678400000,XRPUSDT,0.39490000,0.39760000,0.39110000,0.39430000
1676764800000,XRPUSDT,0.39420000,0.39810000,0.38450000,0.38630000
1676851200000,XRPUSDT,0.38620000,0.40900000,0.37740000,0.39840000
1676937600000,XRPUSDT,0.39850000,0.40250000,0.38720000,0.39190000
1677024000000,XRPUSDT,0.39200000,0.39770000,0.38280000,0.39530000
1677110400000,XRPUSDT,0.39530000,0.39790000,0.38530000,0.38820000
1677196800000,XRPUSDT,0.38830000,0.39080000,0.37230000,0.37830000
1677283200000,XRPUSDT,0.37830000,0.37950000,0.36920000,0.37780000
1677369600000,XRPUSDT,0.37790000,0.38070000,0.37450000,0.37790000
1677456000000,XRPUSDT,0.37790000,0.38010000,0.37080000,0.37850000
1677542400000,XRPUSDT,0.37850000,0.38270000,0.37190000,0.37620000
1677628800000,XRPUSDT,0.37620000,0.38480000,0.37260000,0.38350000
1677715200000,XRPUSDT,0.38360000,0.38460000,0.37370000,0.37720000
1677801600000,XRPUSDT,0.37720000,0.38060000,0.35390000,0.37740000
1677888000000,XRPUSDT,0.37730000,0.38000000,0.37310000,0.37570000
